,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
1,audio3.wav,112.34714673913044,3042,190.125,0.40641287,0.3021238,0.09127881,0.48942053,0.26861095,0.07215184,0.26843873,0.106179,0.011273979,0.2849423,2.7275174,7.439351,-14.385679,85.52615,7314.723,-0.003645458,4.1694903,17.384651,0.026127141,0.023261817,0.00054111215,1753.407514729488,1027.9249652961994,1056629.7342791928,1843.232636504604,593.3445775006617,352057.78764943866,17.471719767784066,4.8876624646885265,23.889244368725123,3305.0219330046402,1919.7945478728257,3685611.106042227,0.2801636624896464,0.4501315584454379,0.20261841990851867,0.0030976064298970023,0.08656049273319383,0.0074927189022133,0.09592517401392112,0.07452059476143749,0.005553319043598385,-5.200342e-07,0.014576539,0.0002124755,-1.9439089e-05,0.027281038,0.000744255,1.7287256235827662,1.0818723589928767,1.1704478011528119
2,audio1.wav,123.046875,47536,731.3230769230769,0.4538909,0.28855458,0.08326375,0.5539535,0.2308601,0.053296387,0.2656018,0.11308854,0.0127890175,4.672723,45.29043,2051.223,1.2277538,74.44805,5542.512,0.011571967,2.6763303,7.1627445,0.123147026,0.06825419,0.0046586343,628.8442267256029,279.1674700535598,77934.4763361052,838.5437762384067,157.31070198316564,24746.656958436357,23.988573489471705,18.10865018194063,327.9232114118983,1355.6231752811418,689.1925475587732,474986.3676105519,1.1083858720785404,1.4021689539049316,1.9660777752948504,-0.006572261800333752,0.05484283260874334,0.0030077362885506417,0.03164299037629758,0.027738390869802957,0.0007694183280459681,-3.427512e-05,0.0976696,0.009539351,2.6341328e-05,0.061566304,0.0037904098,3.175328798185941,1.607768087495311,2.58491822316833
3,audio2.wav,123.046875,155989,1289.1652892561983,0.2419136,0.2981714,0.08890619,0.34957942,0.28022608,0.07852666,0.22995909,0.17450544,0.03045215,0.7367094,5.6288567,31.684027,-9.904535,73.81789,5449.08,0.009030284,3.4755492,12.079442,0.05176823,0.033332627,0.001111064,1852.9065145537202,973.1149320327047,946952.6709450155,1879.1067377927895,539.1975602460103,290734.0089752499,19.638030060497744,5.314251256421975,28.24126641638254,3188.6640519180532,1839.076079952607,3382200.8278538478,0.530081865293747,0.7433092168600371,0.5525085918690817,-0.00046931374501085006,0.16913950373502765,0.02860817172373143,0.10494362090025154,0.06329798244793215,0.004006634581978728,-0.0014248014,0.053689267,0.0028825374,-0.0004804076,0.01681669,0.00028280108,3.522467120181406,1.410621322628798,1.9898525158550193
